filename,dense_forest,dry_vegetation,low_humidity,strong_wind,rained_recently,high_temperature,minimal_human_activity,lightnings_frequent,power_lines_nearby,wildfire_risk,split
image_1437.png,1,0,0,0,1,0,1,1,0,0,train
image_1438.png,0,0,1,0,0,0,1,1,1,0,val
image_1439.png,1,1,1,0,1,1,0,0,0,1,train
image_1440.png,0,1,0,0,0,1,1,1,0,0,val
image_1441.png,1,0,1,0,0,1,1,1,1,1,train
image_1442.png,1,1,0,0,0,0,1,1,0,0,train
image_1443.png,1,0,0,1,0,1,0,0,0,1,train
image_1444.png,0,0,0,1,1,1,1,1,1,0,val
image_1445.png,1,0,1,0,0,0,0,0,1,1,val
image_1446.png,0,1,1,0,1,1,1,0,0,0,train
image_1447.png,1,1,1,1,0,1,1,1,1,1,train
image_1448.png,0,0,0,1,0,1,1,0,0,0,train
image_1449.png,0,0,0,0,1,1,1,1,1,0,val
image_1450.png,0,0,0,1,0,0,0,0,0,0,val
image_1451.png,1,1,1,0,0,1,0,0,0,1,train
image_1452.png,1,1,0,1,0,0,1,0,1,0,train
image_1453.png,1,0,0,0,0,1,1,1,1,1,val
image_1454.png,1,1,0,0,1,1,1,0,0,0,val
image_1455.png,1,0,0,1,1,0,0,0,0,0,train
image_1456.png,0,0,1,0,1,0,1,1,1,0,train
image_1457.png,1,1,0,0,0,0,0,1,0,0,train
image_1458.png,1,0,1,0,1,1,1,1,0,1,train
image_1459.png,0,1,0,0,0,1,0,0,0,0,val
image_1460.png,0,0,0,0,1,1,0,1,1,0,train
image_1461.png,0,0,0,1,0,1,1,1,1,0,train
image_1462.png,1,0,0,1,0,0,0,0,1,0,val
image_1463.png,1,0,0,1,0,0,0,1,0,0,train
image_1464.png,1,0,0,0,1,0,0,0,1,0,val
image_1465.png,1,1,1,0,0,0,0,0,0,1,val
image_1466.png,0,0,0,0,1,0,1,1,1,0,train
image_1467.png,0,0,0,0,1,1,0,1,0,0,train
image_1468.png,0,0,0,0,0,1,1,1,0,0,val
image_1469.png,0,0,1,1,0,0,1,0,0,0,val
image_1470.png,0,0,0,0,0,0,0,0,0,0,train
image_1471.png,1,1,1,1,1,0,1,0,0,0,train
image_1472.png,1,1,1,1,1,0,1,1,0,1,train
image_1473.png,0,1,1,1,0,0,1,1,1,1,train
image_1474.png,0,0,0,1,1,1,0,0,0,0,train
image_1475.png,0,0,0,1,0,1,1,1,1,0,train
image_1476.png,1,1,1,0,0,1,0,0,1,1,val
image_1477.png,0,0,0,1,0,1,0,1,1,0,train
image_1478.png,0,0,1,1,1,0,1,0,1,0,train
image_1479.png,0,0,0,0,0,1,1,1,0,0,val
image_1480.png,1,1,0,1,1,1,1,0,1,0,train
image_1481.png,1,0,1,1,0,0,1,0,1,1,train
image_1482.png,1,0,0,1,1,0,0,0,0,0,train
image_1483.png,0,1,1,0,0,0,0,0,1,0,train
image_1484.png,1,0,1,1,1,1,0,1,0,1,val
image_1485.png,1,1,0,1,1,1,1,0,1,0,train
image_1486.png,1,0,1,1,1,0,1,0,0,0,train
image_1487.png,0,0,1,1,0,1,1,1,0,0,train
image_1488.png,0,1,1,1,0,1,1,0,1,1,train
image_1489.png,1,0,0,1,1,0,0,0,0,0,train
image_1490.png,1,0,0,1,0,0,1,0,1,0,val
image_1491.png,0,0,0,0,1,0,0,1,1,0,train
image_1492.png,0,0,0,0,0,1,0,0,1,0,train
image_1493.png,1,0,1,0,0,1,0,1,1,1,val
image_1494.png,1,0,0,0,0,0,0,1,1,0,train
image_1495.png,1,0,1,0,0,1,0,1,1,1,train
image_1496.png,0,0,1,0,0,1,0,0,1,0,val
image_1497.png,0,0,1,1,1,1,0,1,0,0,val
image_1498.png,0,0,1,1,0,0,1,1,1,0,train
image_1499.png,0,1,0,0,1,1,0,0,1,0,train
image_1500.png,0,0,1,1,0,0,1,0,1,0,train
image_1501.png,0,0,1,1,0,1,0,0,0,0,val
image_1502.png,1,0,1,0,1,0,1,1,1,1,val
image_1503.png,1,1,0,0,0,1,0,1,0,1,train
image_1504.png,1,1,0,0,0,0,0,0,1,0,train
image_1505.png,1,1,0,0,1,1,1,0,0,0,train
image_1506.png,0,1,1,1,0,0,1,0,0,0,train
image_1507.png,1,1,1,1,1,1,1,0,1,1,train
image_1508.png,0,0,1,0,0,0,0,1,0,0,val
image_1509.png,0,0,0,0,1,1,0,0,0,0,train
image_1510.png,0,0,1,1,0,0,1,0,1,0,train
image_1511.png,0,0,0,0,1,1,0,0,1,0,train
image_1512.png,1,1,0,0,1,0,1,1,1,0,train
image_1513.png,1,0,0,0,0,1,1,1,1,1,train
image_1514.png,0,0,1,1,1,0,1,1,0,0,train
image_1515.png,1,0,0,0,0,1,1,1,1,1,val
image_1516.png,1,1,1,1,1,0,0,1,1,1,train
image_1517.png,1,0,1,0,0,1,0,1,1,1,train
image_1518.png,0,0,1,1,1,0,1,0,0,0,train
image_1519.png,0,0,0,0,0,0,0,0,0,0,train
image_1520.png,1,1,0,1,0,0,0,0,0,0,train
image_1521.png,0,1,1,1,0,0,1,0,1,1,train
image_1522.png,1,0,1,1,0,1,0,0,0,1,train
image_1523.png,0,1,0,0,1,0,0,0,0,0,train
image_1524.png,0,0,1,0,1,0,0,1,0,0,train
image_1525.png,0,0,1,1,0,0,1,1,1,0,train
image_1526.png,1,1,0,1,0,0,1,0,1,0,train
image_1527.png,0,1,1,1,1,1,1,1,1,1,train
image_1528.png,0,0,0,0,1,0,0,0,0,0,train
image_1529.png,0,0,1,1,1,1,1,0,0,0,train
image_1530.png,0,1,1,1,1,0,0,0,0,1,train
image_1531.png,0,1,1,0,0,0,1,0,0,0,train
image_1532.png,0,1,0,0,0,0,0,1,1,0,train
image_1533.png,1,0,0,1,0,1,1,0,1,1,train
image_1534.png,1,1,1,0,0,0,1,1,1,1,train
image_1535.png,0,1,0,1,1,0,0,0,0,0,train
image_1536.png,1,0,1,1,1,0,1,1,1,1,train
image_1537.png,1,0,1,1,1,0,0,1,0,1,train
image_1538.png,0,0,0,1,1,1,1,0,1,0,train
image_1539.png,1,0,1,1,1,1,1,0,0,0,val
image_1540.png,1,0,1,1,1,1,1,0,0,0,train
image_1541.png,0,0,0,0,1,0,0,1,1,0,train
image_1542.png,0,0,1,1,0,1,0,0,1,0,train
image_1543.png,0,0,0,0,1,0,0,1,1,0,train
image_1544.png,1,1,1,0,1,0,1,1,1,1,train
image_1545.png,1,0,1,0,0,0,0,0,0,1,train
image_1546.png,1,1,1,0,0,1,0,1,0,1,val
image_1547.png,0,1,1,0,0,0,0,1,0,0,val
image_1548.png,0,1,1,1,1,0,0,1,1,1,train
image_1549.png,1,1,0,0,0,1,1,0,0,0,train
image_1550.png,0,1,1,1,1,0,1,0,0,0,train
image_1551.png,1,1,1,0,0,0,1,0,0,0,train
image_1552.png,1,1,1,0,0,0,1,0,1,1,val
image_1553.png,1,0,0,1,0,0,1,0,0,0,val
image_1554.png,0,1,0,0,1,1,0,0,1,0,val
image_1555.png,0,0,1,0,0,1,1,1,0,0,val
image_1556.png,1,1,1,1,1,0,0,0,1,1,val
image_1557.png,0,0,0,1,0,1,1,0,1,0,train
image_1558.png,1,0,0,0,1,1,1,0,0,0,train
image_1559.png,0,0,0,1,0,1,0,0,1,0,val
image_1560.png,0,1,1,1,0,0,1,1,0,1,train
image_1561.png,0,0,0,1,0,0,1,1,0,0,val
image_1562.png,0,1,0,0,1,1,1,1,1,0,train
image_1563.png,0,0,1,0,0,1,0,0,0,0,val
image_1564.png,1,0,1,1,0,0,0,1,0,1,train
image_1565.png,0,1,1,0,1,0,1,0,1,0,train
image_1566.png,0,0,0,1,0,0,0,1,1,0,val
image_1567.png,1,0,0,0,1,0,1,1,1,0,train
image_1568.png,0,0,1,1,0,0,0,1,1,0,train
image_1569.png,0,0,0,1,0,1,1,0,0,0,train
image_1570.png,1,0,0,0,1,0,1,1,1,0,train
image_1571.png,1,1,0,1,1,1,1,1,1,0,train
image_1572.png,0,0,0,1,0,1,0,1,0,0,train
image_1573.png,0,1,0,1,0,0,1,0,0,0,train
image_1574.png,1,1,0,1,1,0,1,1,0,0,train
image_1575.png,1,0,1,1,0,1,0,0,1,1,val
image_1576.png,0,1,0,1,0,1,1,0,1,1,train
image_1577.png,1,0,1,1,0,0,1,1,1,1,train
image_1578.png,0,0,0,1,0,0,0,1,1,0,train
image_1579.png,1,0,0,1,1,1,0,0,0,0,train
image_1580.png,1,0,1,1,0,0,0,0,0,1,train
image_1581.png,1,1,0,1,1,0,1,1,0,0,val
image_1582.png,1,1,0,0,1,1,0,1,0,0,val
image_1583.png,1,1,0,0,1,1,1,1,0,0,train
image_1584.png,1,0,0,0,0,0,0,1,1,0,train
image_1585.png,1,1,0,1,0,1,0,1,1,1,val
image_1586.png,1,1,1,0,0,1,0,0,0,1,train
image_1587.png,1,0,1,0,1,0,0,1,1,1,train
image_1588.png,0,1,1,1,0,0,0,1,0,1,val
image_1589.png,0,1,0,1,1,1,1,0,0,0,train
image_1590.png,1,1,0,0,1,0,0,0,1,0,train
image_1591.png,0,1,1,1,0,0,0,1,1,1,val
image_1592.png,1,0,1,1,1,1,1,1,0,1,train
image_1593.png,1,1,1,0,0,1,0,0,0,1,train
image_1594.png,0,0,1,0,0,1,1,1,0,0,train
image_1595.png,1,0,1,0,1,0,1,0,0,0,train
image_1596.png,1,0,1,1,0,1,0,0,0,1,train
image_1597.png,0,0,0,1,0,0,0,0,0,0,train
image_1598.png,1,0,1,1,0,1,0,0,0,1,train
image_1599.png,0,1,1,1,0,0,0,0,1,1,train
image_1600.png,0,1,0,0,0,0,0,1,1,0,train
image_1601.png,1,0,0,0,0,1,1,1,0,1,train
image_1602.png,1,0,0,0,0,1,1,1,1,1,train
image_1603.png,0,0,0,0,0,0,0,1,1,0,train
image_1604.png,1,0,1,1,1,0,0,0,1,1,val
image_1605.png,1,0,0,0,0,1,1,0,1,1,train
image_1606.png,1,1,0,1,1,1,0,0,1,0,train
image_1607.png,0,0,0,0,0,0,0,0,1,0,train
image_1608.png,1,0,0,1,0,0,0,1,0,0,train
image_1609.png,1,0,0,1,1,1,1,0,1,0,train
image_1610.png,0,1,1,0,1,1,0,1,1,0,train
image_1611.png,0,1,0,0,0,1,1,1,0,0,train
image_1612.png,1,0,0,0,0,0,0,1,1,0,train
image_1613.png,1,0,1,1,1,1,1,0,0,0,val
image_1614.png,0,0,0,0,0,1,1,1,1,0,val
image_1615.png,0,0,0,0,0,0,0,0,1,0,train
image_1616.png,0,0,1,0,1,1,1,0,0,0,train
image_1617.png,1,0,1,1,0,1,0,1,1,1,train
image_1618.png,1,0,0,0,0,0,0,0,0,0,train
image_1619.png,0,0,0,1,1,1,0,1,1,0,train
image_1620.png,0,1,0,0,0,0,1,0,1,0,train
image_1621.png,1,0,1,0,1,0,1,1,1,1,train
image_1622.png,0,0,0,0,1,1,1,0,0,0,train
image_1623.png,0,0,0,0,0,0,1,1,1,0,train
image_1624.png,1,1,1,1,0,1,1,0,1,1,val
image_1625.png,1,0,1,0,0,0,1,1,0,1,train
image_1626.png,1,1,0,0,0,0,0,0,0,0,train
image_1627.png,0,0,0,0,1,1,1,1,0,0,val
image_1628.png,0,1,1,1,1,0,1,0,0,0,train
image_1629.png,0,1,0,1,0,1,1,0,0,0,val
image_1630.png,1,0,1,0,0,1,0,0,0,1,train
image_1631.png,1,1,1,1,1,0,1,0,1,1,train
image_1632.png,0,0,1,1,1,0,0,0,1,0,val
image_1633.png,1,0,1,0,1,0,0,0,0,1,train
image_1634.png,0,0,1,0,0,0,1,1,1,0,train
image_1635.png,0,1,1,1,0,0,1,0,1,1,val
image_1636.png,1,1,1,1,1,0,1,0,1,1,train
image_1637.png,1,0,1,1,0,1,0,1,0,1,train
image_1638.png,1,0,1,0,0,1,1,0,0,0,train
image_1639.png,1,0,0,1,1,1,0,0,1,0,train
image_1640.png,1,1,1,0,1,0,0,1,1,1,train
image_1641.png,0,0,1,1,0,1,0,0,1,0,train
image_1642.png,0,0,0,1,1,0,1,0,0,0,train
image_1643.png,1,1,0,0,0,0,1,1,1,0,val
image_1644.png,1,1,1,0,1,0,0,1,1,1,val
image_1645.png,1,0,0,0,0,0,0,0,1,0,train
image_1646.png,1,1,0,1,1,1,0,1,0,0,train
image_1647.png,1,0,0,0,1,1,1,0,1,0,train
image_1648.png,0,1,1,0,0,1,1,0,1,0,train
image_1649.png,1,0,0,0,0,1,0,1,1,1,val
image_1650.png,1,1,0,1,1,1,0,1,0,0,train
image_1651.png,0,0,0,0,0,1,1,0,0,0,train
image_1652.png,1,1,1,0,1,1,0,1,0,1,train
image_1653.png,1,0,0,1,0,1,0,0,0,1,train
image_1654.png,1,0,1,1,1,0,0,1,1,1,train
image_1655.png,0,0,0,0,0,1,0,1,1,0,train
image_1656.png,1,0,1,1,1,0,0,1,0,1,val
image_1657.png,0,1,0,0,1,1,1,0,1,0,val
image_1658.png,1,1,1,1,0,0,0,0,0,1,train
image_1659.png,1,1,0,1,1,0,1,0,0,0,val
image_1660.png,0,0,1,0,1,1,1,1,1,0,train
image_1661.png,0,0,0,0,0,0,0,1,1,0,train
image_1662.png,1,1,0,1,0,0,0,1,0,0,train
image_1663.png,1,1,1,0,0,1,0,0,0,1,train
image_1664.png,0,0,1,1,0,1,0,1,0,0,train
image_1665.png,1,1,1,1,1,1,0,0,0,1,train
image_1666.png,1,0,1,0,0,1,0,0,0,1,train
image_1667.png,1,0,1,1,0,0,0,0,0,1,train
image_1668.png,0,1,1,1,0,1,0,0,1,1,train
image_1669.png,0,0,1,1,0,0,1,0,0,0,train
image_1670.png,0,0,0,1,1,1,1,0,1,0,train
image_1671.png,0,1,0,1,0,0,0,0,1,0,train
image_1672.png,0,0,0,1,0,0,1,1,1,0,train
image_1673.png,0,0,0,0,1,0,0,1,0,0,val
image_1674.png,0,0,0,1,1,1,1,1,0,0,train
image_1675.png,0,1,0,1,0,0,1,0,1,0,train
image_1676.png,0,0,1,1,1,0,1,1,0,0,train
image_1677.png,0,0,1,1,0,0,1,0,0,0,train
image_1678.png,0,1,0,0,0,1,1,1,1,0,train
image_1679.png,0,1,1,0,0,0,0,1,0,0,val
image_1680.png,0,0,1,0,0,0,1,1,1,0,val
image_1681.png,1,0,0,1,0,0,1,1,1,0,val
image_1682.png,0,0,0,1,1,0,1,1,0,0,train
image_1683.png,0,1,0,1,0,1,1,0,1,1,train
image_1684.png,0,1,0,1,1,0,1,0,1,0,train
image_1685.png,1,0,0,1,1,0,0,0,0,0,train
image_1686.png,0,0,1,1,1,0,0,0,0,0,train
image_1687.png,0,0,0,0,1,0,1,1,0,0,train
image_1688.png,0,0,0,1,0,1,1,0,1,0,train
image_1689.png,0,0,1,0,0,1,1,0,0,0,val
image_1690.png,0,1,1,0,0,0,1,1,1,0,train
image_1691.png,1,1,0,1,1,1,0,1,1,0,train
image_1692.png,1,0,1,0,0,1,0,1,0,1,train
image_1693.png,0,1,0,1,1,0,1,1,0,0,train
image_1694.png,1,1,0,1,1,1,1,1,0,0,train
image_1695.png,1,1,1,0,0,0,0,0,1,1,train
image_1696.png,1,1,0,0,1,0,1,0,0,0,train
image_1697.png,1,0,1,1,0,1,1,1,1,1,train
image_1698.png,1,0,1,0,1,1,0,0,1,1,train
image_1699.png,1,0,1,1,0,1,1,0,1,1,val
image_1700.png,1,0,1,1,0,1,1,1,1,1,val
image_1701.png,0,0,1,1,1,1,1,1,0,0,val
image_1702.png,1,0,0,0,1,0,1,1,1,0,train
image_1703.png,0,0,1,1,0,1,1,0,0,0,train
image_1704.png,1,1,0,0,0,1,1,1,1,1,train
image_1705.png,0,1,0,1,1,0,0,1,1,0,train
image_1706.png,0,0,1,0,1,0,1,0,0,0,train
image_1707.png,1,1,1,0,0,0,1,1,0,1,train
image_1708.png,0,0,0,1,1,1,0,0,0,0,val
image_1709.png,1,1,0,0,0,1,0,1,1,1,train
image_1710.png,1,1,1,0,1,1,1,0,0,0,train
image_1711.png,1,0,1,1,1,1,0,1,1,1,val
image_1712.png,1,0,1,0,0,1,1,1,1,1,train
image_1713.png,0,1,0,0,0,0,1,1,1,0,train
image_1714.png,0,1,1,1,0,1,0,0,0,1,train
image_1715.png,1,1,1,1,1,0,1,0,1,1,train
image_1716.png,0,0,0,0,1,0,0,0,1,0,train
image_1717.png,0,1,0,1,1,1,1,1,1,0,train
image_1718.png,0,1,0,0,0,0,1,0,1,0,train
image_1719.png,1,1,0,0,1,1,1,1,1,0,train
image_1720.png,0,0,1,1,0,0,0,0,0,0,train
image_1721.png,0,1,0,0,0,0,0,0,0,0,train
image_1722.png,0,0,0,0,1,0,1,0,0,0,train
image_1723.png,0,0,0,0,0,1,1,0,0,0,train
image_1724.png,0,1,0,0,1,0,0,0,1,0,train
image_1725.png,0,0,1,1,0,0,1,0,1,0,train
image_1726.png,1,1,1,0,0,1,0,0,1,1,train
image_1727.png,1,1,0,1,1,0,1,0,0,0,train
image_1728.png,1,0,0,1,1,1,0,1,0,0,train
image_1729.png,0,0,1,1,1,1,0,1,0,0,train
image_1730.png,0,1,1,0,1,0,0,0,1,0,train
image_1731.png,0,0,1,0,0,1,0,1,1,0,train
image_1732.png,0,1,0,0,0,1,0,1,0,0,train
image_1733.png,1,0,1,0,1,1,1,1,0,1,val
image_1734.png,0,1,0,0,1,0,0,1,1,0,val
image_1735.png,1,1,1,1,0,0,1,1,0,1,train
image_1736.png,1,0,1,1,1,0,0,0,1,1,val
image_1737.png,0,1,0,1,0,0,0,0,0,0,val
image_1738.png,1,0,1,1,1,1,1,1,0,1,train
image_1739.png,1,0,0,1,1,1,1,1,1,0,train
image_1740.png,1,0,0,1,1,0,0,0,1,0,train
image_1741.png,0,0,0,0,0,0,0,0,0,0,train
image_1742.png,0,0,0,1,0,1,1,1,1,0,train
image_1743.png,0,0,1,0,1,1,1,1,1,0,val
image_1744.png,1,1,1,0,1,1,0,0,0,1,train
image_1745.png,1,0,1,0,1,0,1,1,0,1,val
image_1746.png,1,1,0,1,1,1,1,0,1,0,train
image_1747.png,0,0,1,1,1,1,1,1,1,0,train
image_1748.png,0,0,0,1,0,0,1,1,1,0,train
image_1749.png,1,0,1,0,1,0,0,1,1,1,val
image_1750.png,0,0,1,1,0,0,0,1,1,0,train
image_1751.png,0,0,0,0,0,1,1,1,1,0,train
image_1752.png,0,1,1,1,0,0,1,0,0,0,val
image_1753.png,1,1,0,1,1,1,0,1,1,0,train
image_1754.png,1,0,1,0,0,0,1,0,1,1,train
image_1755.png,1,0,0,0,1,1,1,0,1,0,train
image_1756.png,0,0,1,0,1,0,1,0,0,0,train
image_1757.png,1,1,1,0,0,0,1,1,1,1,val
image_1758.png,0,0,1,0,0,0,0,1,1,0,train
image_1759.png,1,1,0,1,1,0,1,0,1,0,train
image_1760.png,1,0,1,0,1,0,0,0,0,1,train
image_1761.png,1,1,0,0,1,0,1,1,1,0,train
image_1762.png,1,0,0,0,0,0,1,0,0,0,val
image_1763.png,0,1,1,1,0,0,0,0,1,1,train
image_1764.png,0,1,0,0,1,1,0,1,1,0,train
image_1765.png,1,0,0,0,1,0,0,1,1,0,train
image_1766.png,1,1,1,1,1,0,0,0,1,1,train
image_1767.png,0,1,1,1,1,1,0,0,0,1,val
image_1768.png,1,0,0,1,1,0,1,0,1,0,val
image_1769.png,0,0,0,0,1,0,0,1,1,0,val
image_1770.png,0,0,0,1,1,1,1,1,1,0,val
image_1771.png,0,0,0,0,1,0,0,1,0,0,train
image_1772.png,0,1,0,0,1,0,0,1,0,0,train
image_1773.png,0,0,1,0,1,1,1,1,0,0,train
image_1774.png,1,1,0,1,1,1,1,1,1,0,train
image_1775.png,1,0,0,0,0,0,0,0,1,0,train
image_1776.png,1,1,0,1,1,1,1,0,1,0,train
image_1777.png,0,0,0,0,0,0,1,1,0,0,train
image_1778.png,0,1,1,0,0,1,1,0,1,0,train
image_1779.png,0,0,1,0,0,0,0,0,1,0,train
image_1780.png,0,0,1,0,1,0,1,0,1,0,train
image_1781.png,1,0,0,0,1,0,0,1,1,0,train
image_1782.png,1,0,0,0,0,1,1,1,1,1,val
image_1783.png,0,1,0,1,0,0,1,0,1,0,train
image_1784.png,0,0,0,1,1,1,1,1,0,0,train
image_1785.png,1,1,0,0,1,1,0,1,0,0,train
image_1786.png,1,1,0,0,0,0,0,0,0,0,train
image_1787.png,1,0,1,1,1,0,1,1,1,1,train
image_1788.png,0,0,0,0,1,0,0,1,0,0,train
image_1789.png,1,0,1,0,1,1,0,0,1,1,train
image_1790.png,1,0,1,1,0,1,1,1,0,1,train
image_1791.png,1,0,0,0,0,1,0,0,0,1,train
image_1792.png,0,1,1,1,1,1,0,0,1,1,train
image_1793.png,0,0,1,0,1,1,0,1,0,0,val
image_1794.png,0,1,1,0,0,0,0,0,1,0,train
image_1795.png,0,0,0,1,1,0,0,0,0,0,train
image_1796.png,0,0,1,0,1,0,0,0,1,0,train
image_1797.png,0,1,1,1,0,1,1,1,0,1,train
image_1798.png,0,1,1,1,1,0,0,0,1,1,val
image_1799.png,0,1,0,0,0,1,1,0,1,0,val
image_1800.png,1,0,1,1,1,1,1,0,0,0,train
image_1801.png,0,0,1,0,0,0,0,1,1,0,train
image_1802.png,1,1,1,0,1,0,0,0,0,1,val
image_1803.png,0,0,1,0,1,0,1,1,1,0,train
image_1804.png,0,1,0,0,1,1,0,0,0,0,val
image_1805.png,1,1,0,1,0,1,1,1,0,1,val
image_1806.png,1,0,1,0,1,1,1,0,1,1,train
image_1807.png,0,0,0,1,1,1,0,0,1,0,train
image_1808.png,0,1,1,1,1,0,1,0,1,1,train
image_1809.png,1,1,1,0,1,0,1,1,0,1,train
image_1810.png,0,0,1,0,1,0,1,1,1,0,val
image_1811.png,1,0,0,1,1,1,1,1,0,0,train
image_1812.png,0,1,0,0,0,0,1,1,1,0,train
image_1813.png,1,1,0,1,0,1,0,1,0,1,train
image_1814.png,1,1,0,0,0,1,0,0,1,1,train
image_1815.png,1,1,1,1,1,0,0,1,0,1,val
image_1816.png,0,0,1,0,0,1,1,1,1,0,train
image_1817.png,0,0,1,0,1,1,1,0,1,0,train
image_1818.png,1,0,1,1,1,0,0,0,0,1,train
image_1819.png,1,1,1,0,1,0,0,1,1,1,train
image_1820.png,1,0,0,1,1,1,0,0,0,0,train
image_1821.png,0,1,0,0,0,0,1,1,0,0,val
image_1822.png,1,0,1,0,1,1,0,0,0,1,train
image_1823.png,0,0,0,0,1,0,0,1,1,0,train
image_1824.png,1,0,1,1,1,1,0,1,0,1,val
image_1825.png,0,1,0,0,0,1,0,0,0,0,train
image_1826.png,0,1,0,1,0,1,1,1,0,1,train
image_1827.png,1,1,0,0,1,0,1,0,0,0,train
image_1828.png,0,0,1,1,1,0,1,1,0,0,train
image_1829.png,0,1,0,0,1,1,0,1,0,0,val
image_1830.png,1,1,0,0,1,0,1,1,1,0,train
image_1831.png,1,0,1,0,1,0,1,1,1,1,train
image_1832.png,0,0,0,1,1,1,1,1,0,0,train
image_1833.png,1,0,0,1,1,1,0,0,1,0,train
image_1834.png,1,1,1,0,1,0,0,1,1,1,train
image_1835.png,0,0,0,0,1,0,0,0,1,0,train
image_1836.png,0,1,1,0,1,0,1,0,1,0,train
image_1837.png,1,1,1,0,1,1,1,1,0,1,val
image_1838.png,0,0,0,0,0,0,0,1,0,0,val
image_1839.png,0,0,0,0,0,1,0,1,1,0,train
image_1840.png,1,0,1,0,0,0,0,0,0,1,train
image_1841.png,1,0,0,1,0,1,1,0,0,0,train
image_1842.png,0,1,0,0,0,0,0,1,0,0,train
image_1843.png,0,0,0,0,0,0,0,1,1,0,train
image_1844.png,0,0,1,1,0,0,0,1,1,0,train
image_1845.png,0,1,0,1,1,0,1,1,1,0,val
image_1846.png,0,1,0,0,1,0,0,1,0,0,train
image_1847.png,1,0,1,1,1,1,0,0,0,1,val
image_1848.png,0,0,0,1,1,1,0,1,0,0,val
image_1849.png,1,0,1,0,0,0,1,1,0,1,train
image_1850.png,1,1,0,0,1,0,0,0,1,0,train
image_1851.png,1,1,1,0,1,0,1,0,0,0,train
image_1852.png,1,1,1,1,1,1,1,1,0,1,train
image_1853.png,0,0,1,0,0,1,0,0,1,0,train
image_1854.png,0,0,0,0,0,1,0,0,0,0,train
image_1855.png,0,0,0,1,0,0,0,0,1,0,val
image_1856.png,1,1,0,1,0,1,0,0,1,1,train
image_1857.png,0,0,0,1,1,1,0,1,1,0,val
image_1858.png,0,1,0,0,1,1,0,1,0,0,train
image_1859.png,1,0,1,1,0,1,0,1,0,1,val
image_1860.png,1,0,0,0,0,0,0,0,1,0,val
image_1861.png,0,0,0,0,1,1,1,1,1,0,train
image_1862.png,0,1,1,1,1,0,0,1,1,1,val
image_1863.png,1,0,0,1,1,1,1,1,1,0,train
image_1864.png,1,0,1,0,1,1,0,0,1,1,train
image_1865.png,1,1,1,1,0,1,0,1,1,1,val
image_1866.png,0,0,1,1,1,0,0,0,0,0,val
image_1867.png,0,0,0,0,0,1,0,1,1,0,train
image_1868.png,0,1,0,1,0,0,1,0,1,0,train
image_1869.png,1,1,1,0,0,1,1,1,0,1,train
image_1870.png,1,0,1,0,0,0,0,0,1,1,val
image_1871.png,1,1,0,0,1,0,0,1,0,0,train
image_1872.png,0,0,1,1,0,0,0,0,1,0,train
image_1873.png,1,0,0,1,0,0,0,0,0,0,train
image_1874.png,0,1,0,0,1,1,0,1,1,0,train
image_1875.png,0,0,1,0,0,1,0,1,1,0,train
image_1876.png,1,0,1,0,0,0,0,0,1,1,val
image_1877.png,0,0,0,1,0,1,0,1,0,0,val
image_1878.png,1,0,0,0,1,1,1,0,0,0,train
image_1879.png,0,1,1,0,0,1,1,0,0,0,train
image_1880.png,1,0,0,1,1,0,0,1,1,0,train
image_1881.png,1,1,0,1,0,1,1,1,0,1,train
image_1882.png,1,0,1,0,0,0,1,1,0,1,val
image_1883.png,1,0,0,1,1,1,0,1,1,0,val
image_1884.png,1,1,1,0,0,0,1,0,1,1,train
image_1885.png,1,1,0,0,0,1,0,0,0,1,train
image_1886.png,0,1,0,1,1,0,0,1,1,0,train
image_1887.png,0,1,0,0,1,0,1,1,0,0,train
image_1888.png,1,1,1,1,1,0,1,1,1,1,train
image_1889.png,1,0,1,0,0,0,1,1,0,1,train
image_1890.png,1,0,1,0,0,1,0,1,1,1,val
image_1891.png,0,0,0,0,0,1,0,1,0,0,train
image_1892.png,1,0,0,0,0,0,0,1,1,0,train
image_1893.png,0,0,0,1,1,1,0,1,0,0,train
image_1894.png,1,0,1,0,0,0,0,0,1,1,train
image_1895.png,0,1,0,1,0,0,0,0,0,0,train
image_1896.png,0,1,1,1,1,1,1,0,0,0,val
image_1897.png,0,1,0,0,1,1,0,0,0,0,train
image_1898.png,0,1,1,1,0,1,1,0,1,1,train
image_1899.png,0,1,1,0,0,0,0,1,0,0,train
image_1900.png,1,1,0,1,0,0,0,1,1,0,train
image_1901.png,1,1,1,1,1,1,0,0,0,1,train
image_1902.png,1,0,0,1,1,1,1,0,0,0,val
image_1903.png,0,0,1,1,0,1,0,0,0,0,train
image_1904.png,0,1,0,1,0,1,0,1,0,1,train
image_1905.png,0,1,0,1,0,1,1,1,0,1,val
image_1906.png,1,0,0,1,1,0,0,1,1,0,train
image_1907.png,1,1,0,1,1,1,0,1,0,0,train
image_1908.png,1,1,0,0,1,1,1,1,0,0,train
image_1909.png,0,0,1,0,1,0,0,0,1,0,train
image_1910.png,0,0,1,0,0,1,1,0,1,0,train
image_1911.png,0,1,1,1,0,1,0,0,0,1,val
image_1912.png,1,0,1,1,1,0,0,1,1,1,train
image_1913.png,0,0,1,1,1,0,1,0,1,0,train
image_1914.png,1,1,1,1,1,1,0,0,0,1,val
image_1915.png,1,0,1,1,0,1,1,0,1,1,train
image_1916.png,0,1,1,0,1,0,0,0,1,0,train
